Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Totales;Ambientes;Dormitorios;Baños;URL;Bajo_Precio;Cocheras;Etiqueta_Destacado;Porcentaje_Rebaja
zonaprop;belgrano;Departamento;2 ambientes al frente con balcón y aire acondicionado. 1º piso x escalera. Dormitorio al frente con amplio placard. Baño completo. Cocina independiente. Contrato por 2 años ajustado trimestralmente por ipc. 1 mes de depósito. 1 mes de adelanto. Gastos administrativos. Garantía propietaria caba familiar directo o seguro de caución de Finaer. Ingresos comprobables. Se deja constancia que las medidas, superficies y proporciones indicadas son aproximadas y al solo efecto orientativo, las cuales están sujetas a verificación, variación y/o ajuste. Los valores de la presente operación y/o de las expensas pueden estar sujetos a variación y/o modificación sin previo aviso. Las fotos publicadas son ilustrativas, no contractuales.;670000;160000;Manuel Ugarte 2328;46;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-dpto.-2-amb-balcon-frente-a-pasos-de-cabildo-58275641.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=22;False;;Destacado;
zonaprop;belgrano;Departamento;Hermoso 2 amb. En dúplex con balcón. Hermosa vista a pulmón de manzana. Luz y silencio. Se encuentra en una excelente ubicación de Palermo, a mts de Av. Del Libertador, en un área comercial, rodeada de puntos verdes y accesos. pb: Toilette de recepción y cocina completa con espacio para heladera o posible lavarropas. Pa: Dormitorio con placard y baño completo. Calefacción mediante aa. Agua caliente por caldera individual. Datos útiles- Barrio: Belgrano. - Comuna: 13. - Área Hospitalaria: htal. Dr. Pirovano. - Colectivos: 15, 29, 107, 114, 130. - Tren: Mitre. - Subte: Línea D. Requisitos y condiciones: - Ingresos demostrables que tripliquen el costo de alquiler (podes complementar con los de familiares/allegados) - Garantía propietaria de capital federal o en su defecto, Póliza de sistema finaer S. A- Abonar mes de alquiler por adelantado. - Abonar mes de depósito en garantía. - Abonar un proporcional de días (si aplica). Asesoramiento: - Línea comercial (WhatsApp): Ver datos. - Líneas generales: Ver datos o Ver datos. - Horario de atención: de Lunes a Viernes de 9 a 13 y de 14 a 18hs. aviso legal: La ficha, la gráfica de planos y las fotos del presente inmueble son facilitadas por Veglienzone Gestión Inmobiliaria, al solo efecto de otorgar una rápida visualización del inmueble. Todas las medidas son meramente descriptivas y esquemáticas. Las mismas han sido computadas con medidor ultrasónico de distancias, por lo cual se deja expresamente aclarado que pueden existir discordancias con las medidas exactas que surgen de la realidad y/o de la escritura y/o de los planos del inmueble. M. Cucicba 4184.;800000;297660;Franklin D Roosevelt al 1800;55;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-dpto-2-amb-duplex-belgrano-58310209.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=24;False;;Destacado;
zonaprop;belgrano;Departamento;Excelente 2 ambientes súper luminoso en Belgrano – Santos Dumont entre Ciudad de la Paz y Av. Cabildo 2 ambientes mega luminoso, ubicado en una de las zonas más buscadas de Belgrano, a pasos de Avenida Cabildo, metrobus, subte y todos los medios de transporte. Living-comedor amplio y lleno de luz natural gracias a sus ventanales al frente. Cocina separada, funcional y con excelente ventilación. Dormitorio cómodo con armario/placard y muy buena entrada de luz. Baño completo con ventilación. La ubicación es inmejorable: rodeado de comercios, cafés, espacios verdes y todo lo que hace la vida cotidiana más práctica y cómoda. llamanos para coordinar una visita*Se deja constancia que las medidas (tanto totales como parciales), superficies, m2 y proporciones indicadas en el presente son aproximadas y sujetas a verificación, variación y/o ajuste. El precio de la presente operación y/o de las expensas aquí indicadas están sujetos a modificación sin previo aviso. David melamud propiedades Matricula cucicba 7794;655000;230000;Excelente 2 ambientes súper luminoso en Belgrano – Santos Dumont entre Ciudad de la Paz y Av. Cabildo 2 ambientes mega luminoso, ubicado en una de las zonas más buscadas de Belgrano, a pasos de Avenida Cabildo, metrobus, subte y todos los medios de transporte. Living;52;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-ambientes-alquiler-belgrano-57702560.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=25;True;;Destacado;12%
zonaprop;belgrano;Departamento;Excepcional departamento con balcon vista abierta a jardines, piso 6°, superluninoso, impecable. Sup. 36m2 cub, 37m2 totales. El balcon da al Living comedor. Cocina completa con lavadero, baño completo. Dormitorio, también con ventana con vista abierta a verde y placares. Excelente Ubicacion. Condiciones: 1 mes de adelanto, un mes de deposito, actualización trimestral por ipc, garantía propietaria en caba o seguro de caucion de entidad bancaria Gloria V Morelli, Cel: Ver datos Inmobiliaria. Cucicba 6404;600000;220000;Mendoza 3278;37;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-excelente-2-amb-con-balcon-superluminoso-vista-abierta-58204542.html?n_src=Listado&n_pills=Encargado&n_pg=1&n_pos=26;False;;Destacado;
zonaprop;belgrano;Departamento;Departamento amplio de dos ambientes en belgrano. Muy luminoso frente a la plaza con una vista espectacular. Baño y cocina completa con lavadero. Loza radiente. Pisos recien plastificados y pintado.;750000;165000;Zapiola 1989;54;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-superluminoso-y-supervista-dos-ambientes-58342409.html?n_src=Listado&n_pills=Lavadero&n_pg=1&n_pos=27;False;;Destacado;
zonaprop;belgrano;Departamento;Departamento de dos ambientes en alquiler, ubicado en una de las mejores zonas comerciales de Belgrano, a metros de Av. Del Libertador y con excelente conectividad gracias a la gran variedad de medios de transporte disponibles sobre Av. Luis María Campos. La unidad se alquila sin muebles y se encuentra al frente. Cuenta con un living comedor amplio y luminoso, con salida a un gran balcón sobre Av. Lacroze, un dormitorio, cocina separada y baño completo. El departamento posee pisos alfombrados. Disponible a partir del mes de noviembre. El contrato contempla ajuste trimestral por ipc. El canon locativo se abona junto con expensas, gastos de servicios, Impuesto Inmobiliario y abl. Vendedora Encargada Veronica Levi +54 9 11 Ver datosLa propiedad cumple con la ley 5115. Accesible para personas con discapacidad reducida. Ezequiel Rubinowiczmatrícula cucicba N°7717eapVer datosEzequiel Rubinowicz Negocios Inmobiliarios;800000;210000;Av. Federico Lacroze al 1800;56;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-2-ambientes-al-frente-con-gran-balcon-en-57902137.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=28;False;;;
zonaprop;belgrano;Departamento;Excelente 2 ambientes impecable – contrafrente - muy luminoso - recién pintado - no apto profesional - no se aceptan mascotassuperficie: sup. Cubierta: 38 m2 - sup. Semicubierta: 3 m2 - superficie total: 41 m2 - detalles de la unidad: amplio living-comedor 6. 00 x 3. 50 – balcón - dormitorio de 3. 50 x 3. 20 con amplio placard / frente espejado – aire acondicionado bgh split de 3. 000 Frigorías – cortina de enrollar - baño completo - cocina completa con muebles bajo mesada Y alacena revestidos en melamina - mesada de granito - espacio para mesa - instalación para lavarropas - caldera individual marca baxi para agua caliente Y calefacción (losa radiante) - servicios individuales - puertas de madera – piso flotante en living comedor Y dormitorio - carpintería de aluminio anodizado - recien pintado!! Ubicación: A 2 cuadras de la estación belgrano C / ferrocarril mitre - A 1 cuadra de barrancas de belgrano - A 5 cuadras del subte linea D / estación juramento – A 3 cuadras de av. Del libertador. -gastos: expensas $ 206. 000. - (Incluye Aysa). - abl $ 23. 000. -requisitos necesarios: garantía propietaria en cabaopción: seguro de caución finaer o respaldaringresos demostrables: inquilino/S Y garante/sultimos 3 (tres) recibos de sueldo - antigÜedad mínima: 2 añosgastos: 1 mes de adelanto 1 mes de garantíainformes de dominio E inhibición (En caso de presentar Garantía Propietaria) informes comerciales veraz (inquilino/S - garante/S) certificación de firmas ante escribano público (inquilino/S - garante/S) importante: no se aceptan mascotas no es apto profesionalnota: las superficies Y medidas aquí citadas son aproximadas al solo efecto informativo Y no resultan vinculantes. el valor de expensas está sujeto A variación. - casa central san isidrotel: +54 11 Ver datos / WhatsApp: +54 9 11 Ver datosPrimera Junta 524 esq. Av. Del Libertador, Buenos Aires, Argentina. sucursal tigretel / WhatsApp: +54 9 11 Ver datosCalle del Caminante 30, Edificio Puerta Norte 2, Of 424, Tigre, Buenos Aires, Argentina.;800000;206000;11 de Septiembre al 2100;41;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-belgrano-57609405.html?n_src=Listado&n_pills=Encargado&n_pg=1&n_pos=29;False;;;
zonaprop;belgrano;Departamento;2 Ambientes Muy Luminoso al Frente – BelgranoExcelente ubicación en una zona estratégica de Belgrano, con fácil acceso a múltiples medios de transporte: Línea de Tren MitreDiversas líneas de colectivos sobre Av. CabildoEstación Lacroze del Subte dla unidad se encuentra en un 1° piso, totalmente externa y muy luminosa. Distribución: Amplio living-comedor con salida a balcón corridoCocina independienteBaño completoHall distribuidorDormitorio principal de generosas dimensiones con grandes placares empotradosIdeal como inversión o primera vivienda. Servicios: electricidad, gas, agua corriente y pavimento. -Se deja constancia que las medidas, superficies, m2 y proporciones consignadas son aproximados, al igual que las medidas parciales y/o de los ambientes esta sujeto a verificación y/o ajuste. El valor indicado de expensas esta sujeto a variación. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. ezequiel wierzba martillero publico, C. U. C. I. C. B. A 6383. ezequiel wierzba negocios inmobiliarios / click aparts S. A. S, C. P.. M. C. L. Z 4507-click aparts Contáctenos: Oficina: +Ver datosCelular: +Ver datos 5 Ver datosE-mail: Ver datos: Facebook: /click. apartsInstagram: /click. aparts;750000;140000;Aguilar al 2400;38;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-venta-2-ambientes-c-balcon-inmejorable-ubicacion-58199153.html?n_src=Listado&n_pills=Encargado&n_pg=1&n_pos=30;False;;;
zonaprop;belgrano;Departamento;"Dos ambientes cómodo y amplio en Belgrano – Amenábar al 1700 (3º piso al frente con balcón) Excelente oportunidad en una de las zonas más buscadas de Belgrano, sobre Amenábar al 1700, con todo al alcance: comercios de cercanía, propuestas gastronómicas, servicios, y muy buena conectividad gracias a su cercanía a importantes avenidas y múltiples medios de transporte, lo que lo vuelve ideal tanto para vivir como para inversión. subte D, metrobusla unidad se ubica en un tercer piso al frente, con balcón, lo que aporta buena ventilación y una agradable salida al exterior. Se trata de un dos ambientes cómodo y amplio, con una distribución práctica para aprovechar cada metro, ideal para quienes buscan ambientes bien dimensionados en una ubicación estratégica. Cuenta con baño completo y se encuentra en un edificio de aproximadamente 40 años, de estilo tradicional y sólido, “de los de antes”, en una calle súper elegida del barrio. Cocina mas lavadero separado2 aires acondicionadoslosa radiante centralUna opción perfecta para quienes priorizan Belgrano por ubicación, accesibilidad y vida de barrio, con espacios bien logrados en un dos ambientes realmente funcionalrequisitos 1 mes de deposito. 1 mes de adelanto, seguro caucion (avalado por la superintendencia de seguros de la Nacion) contrato 2 años, ipc trimestral, ingresos comprobablesley 5859, Art 5: Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los gastos de alquiler de vivienda el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato&#xa9; lek PropiedadesMatrícula cucicba 6315Matricula cmcpsi 6842";750000;196000;Amenabar al 1700;47;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-2-amb-con-baulera!-alquiler-belgrano-58198767.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=2&n_pos=1;False;;;
zonaprop;belgrano;Departamento;Corredor Responsable: power bienes raíces S. R. L. - Sabrina Cocconi cpi 6800 / cmcpsi 6258- Contacto: Marilina Carrio. departamento dúplex 2 ambientes en alquiler belgrano capital federal. Departamento dúplex de 49 m² ubicado estratégicamente sobre Avenida José Hernández en el prestigioso barrio de Belgrano. Diseñado con criterio contemporáneo, este inmueble combina funcionalidad y estética en un espacio moderno y luminoso. La propiedad se distribuye en dos niveles, optimizando cada metro cuadrado con un diseño inteligente. En la planta baja, living con salida a balcón aterrazado se integra perfectamente con una cocina de líneas modernas. El deck de madera exterior permite disfrutar de espacios al aire libre con privacidad. En la planta alta, el dormitorio principal ofrece privacidad y confort. Cuenta con un baño completo y un toilette adicional que complementan la distribución. Grandes ventanales permiten el ingreso de luz natural, potenciando la sensación de amplitud. El edificio, presenta amenities de primer nivel que incluyen terraza con piscina y espacios comunes modernos y bien mantenidos. Su ubicación sobre Avenida José Hernández garantiza excelente conectividad, con proximidad a medios de transporte, comercios, restaurantes y espacios verdes. Características técnicas: - Superficie total: 49 m² - Superficie cubierta: 40 m² - Superficie semicubierta: 9 m² Ideal para profesionales o parejas que valoran diseño, ubicación y funcionalidad en un entorno urbano de alta calidad. Requisitos: mes de deposito. mes de anticipo. seguro de caucion. (garantor excluyente) rau S. R. L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que rau S. R. L. No interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25. 028, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. El inmueble no es accesible para personas con discapacidades físicas.;750000;300000;José Hernández 2700;49;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-alquiler-belgrano-pileta-58323936.html?n_src=Listado&n_pills=Pileta&n_pg=2&n_pos=2;False;;;
zonaprop;belgrano;Departamento;Monoambiente en semipiso al frente con Balcón dividido en 2 ambientes en Venta / Alquiler en Belgrano, frente a Plazoleta Portugal caba. Living comedor con cocina. Baño completo. El dormitorio da al frente y el living al pulmon. Superficies: 40, 28m² cubiertos. 3, 22m² descubiertos. 43, 50m² totales. Living comedor 3, 23x6, 26Dormitorio 3, 21x3, 76Cocina 1, 46x2, 62Baño 2, 69x1, 20Balcón 2, 69x1. 20Requisitos para alquilar: * 1 mes de depósito* 1 mes por adelantado* Ingresos comprobables que tripliquen el alquiler + expensas* Garantía propietaria en caba o seguro de caución FinaerContrato por 24 meses con ajuste cuatrimestral por ipc. Alquiler $500. 000. -Expensas $258. 000. - ene 2026abl $ 15. 000 ene 2026 aviso legal: Se hace saber que las características descriptas del inmueble publicado, calidades y cualidades constructivas y funcionales, valores de expensas, impuestos y servicios, y medidas y superficies, son aproximados y consignados en base a datos que fueron proporcionados por el propietario, no tienen valor contractual y que pueden no ser exactos y/o no estar actualizados a la hora de la visualización de este aviso, pudiendo surgir discordancias con los datos que emanen de la documentación respectiva. Las medidas y superficies exactas son las que surgen de los títulos y planos legales del inmueble. Las imágenes publicadas lo son al mero efecto orientativo de las características generales y circunstancias del inmueble en el momento en que han sido tomadas, pudiendo las mismas diferir del estado y circunstancias actuales del mismo. Asimismo, los mobiliarios, accesorios, elementos, y otros, que se visualizan en las imágenes publicadas, no integran la oferta de venta, salvo manifestación explícita, al contrario. En todos los casos el interesado deberá realizar una visita al inmueble y efectuar las verificaciones respectivas previamente a la realización de cualquier operación u oferta requiriendo la documentación que corresponda. Los valores están sujetos a cambios. Inmueble no accesible a personas con discapacidad física Ley 5115.;500000;258000;Av. Cramer al 1600;43;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-con-balcon-56556842.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=2&n_pos=3;False;;;
zonaprop;belgrano;Departamento;Departamento en alquiler | belgrano - Capital Federal | 2 ambientes. Al lateral de torre, en muy buen estado, muy luminoso, excelente ubicación, sobre Av. Cabildo con metro bus en la puerta y a 3 cuadras del Subte D. Consta de living con salida a balcón francés, dormitorio con placard y balcón frencés - Cocina y lavadero aparte. En edificio de 14 pisos, 8 departamentos por piso, 3 ascensores. Apto Discapacitados: si. Código oppel: Ver datos. Las especificaciones y medidas son informativas y aproximadas. No se incluyen: mobiliarios, artefactos eléctricos, luminarias o de aire. Oppel S. A. Mariano Oppel M. 468 F. 19 L. 1 - cucicba. reforma ley 2340 La reforma a la ley 2340 nos obliga entre otras cosas a comunicarle al público su alcance, conforme luce en esta descripción. Respetamos la ley y también nuestro derecho a manifestar el profundo desacuerdo contra una norma arbitraria e inconstitucional. Defenderemos nuestro derecho a trabajar, ejercer la profesión y el derecho de propiedad (arts. 14 y 17 Constitución Nacional). Estamos dispuestos, como siempre hemos estado, a trabajar para solucionar la dificultad de acceso a la vivienda, pero partiendo de un diagnóstico correcto. . Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos, en el caso de ser personas físicas.;600000;194735;CABILDO 2400. Entre Monroe y Balnco Encalada;40;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-oppel-departamento-en-alquiler-belgrano-capital-57660440.html?n_src=Listado&n_pills=Lavadero&n_pg=2&n_pos=4;False;;;
zonaprop;belgrano;Departamento;Corredor Responsable: power bienes raíces S. R. L. - Sabrina Cocconi cpi 6800 / cmcpsi 6258- Contacto: Andrea Severa. Departamento de 2 ambientes amoblado en Belgrano – Cómodo, funcional y listo para mudarse. En pleno corazón de Belgrano, este departamento de 2 ambientes ubicado en un 6° piso al contrafrente, combina tranquilidad, calidez y una distribución muy cómoda, ideal para quienes buscan vivir bien conectados, con todo al alcance y en un espacio funcional. La unidad se destaca por su excelente aprovechamiento de los metros, con ambientes bien definidos y prácticos: - Cocina semi integrada con alacenas y bajo mesada, ventilación externa, artefacto de cocina y calefón a gas. - Living/comedor de muy buena circulación, con salida a un pequeño balcón que aporta aire y luz natural. Allí se encuentra el espacio y la conexión para lavarropas. - Baño completo con bañera y ventilación natural. - Dormitorio amplio con placard empotrado de gran capacidad de guardado. Condiciones Y requisitos: - Alquiler residencial. - Contrato por 12 meses (posibilidad de extenderlo a 24 meses) - Canon mensual $720. 000. - Ajuste trimestral por ipc. - Primer mes de alquiler por adelantado. - Depósito en garantía por usd 500. - Seguro de caución excluyente Garantor. - Ingresos mínimos demostrables propios que tripliquen el valor del alquiler (recibo de sueldo o certificación contable para monotributistas) - Expensas ordinarias y servicios (luz, gas, agip) a cargo del inquilino (últimas expensas enero 2026: $187. 853 -incluyen Aysa-) - No se admiten mascotas. Detalles que suman: la propiedad se alquila con el siguiente mobiliario/equipamiento para tu mayor confort: - Heladera con freezer. - Barra desayunadora con 2 banquetas altas. - Sillón de 3 cuerpos. - Mesa ratona. - Rack para tv. - Aire acondicionado frío/calor en living/comedor. - Cama doble con sommier. En una de las zonas más buscadas de Belgrano, por su seguridad y excelente conectividad: - Subte Línea D – Estación Juramento a 400m. - Metrobús Av. Cabildo a 200m (múltiples líneas de colectivo) - Plaza Noruega en la esquina. - Supermercado coto a 80m. - Belgrano Multiplex a 300m. - Barrio Chino a 900m. Además, está rodeado de comercios, servicios, bares, restaurantes y espacios verdes, ideal para moverte fácil, con todo a mano y disfrutar de lo que te gusta. Te gustaría venir a visitarlo? Será un placer poder ayudarte y acompañarte. Mudate a la vida que querés! #cada vez mas re/max. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. Rau S. R. L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que rau S. R. L. No interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25. 028, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. El inmueble no es accesible para personas con discapacidades físicas.;720000;187853;Mendoza 2600;34;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-alquiler-belgrano-2-ambientes-58140171.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=2&n_pos=5;False;;;
