Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Cubiertos;Ambientes;Dormitorios;Baños;URL;Antiguedad;Descripcion_Breve;Visitas_Count;Visto_Estado
argenprop;recoleta;Departamento;Departamento en alquiler en Recoleta;500000;118000;Av. Pres. Manuel Quintana 400, Piso 5;20;;1;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18979558;40;Excelente monoambiente en alquiler en una zona espectacular de recoleta. Este departamento de 20 m² se presenta como una opción funcional en un entorno urbano, con vistas a edificios y espacios abiertos desde su balcón. La unidad cuenta con un dormitorio y un baño, ofreciendo una distribución eficiente en un ambiente principal que integra el área de estar y la cocina equipada, con muebles bajo mesada y alacena. El baño está revestido en cerámicos y dispone de todos los artefactos necesarios. La superficie cubierta coincide con la superficie total, lo que garantiza el aprovechamiento completo del espacio interior. Las medidas publicadas son aproximadas, las reales surgirán del titulo de propiedad- ley 5115: inmueble sin accesibilidad- (matricula c.U.C.I.C.B.A. Nro. 689);129;Visto
argenprop;recoleta;Departamento;ALQ. 2 AMB. MUY LUMINOSO AL FRENTE CON BALCÓN;750000;252000;Larrea 1300, Piso 6;40;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--15188356;50;"Execelente departamento. Cercano av. Santa fe, av. Pueyrredón. Cercano a línea de subte ""d"" y linea ""h"". Zona de facultad.";100;Visto
argenprop;recoleta;Departamento;ALQ. 2 AMB. MUY LUMINOSO AL CONTRAFRENTE CON BALCÓN;720000;252000;Larrea 1300, Piso 8°;42;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--15186422;45;"Execelente departamento al contrafente. Super luminoso. Cercano av. Santa fe, av. Pueyrredón. Cercano a línea de subte ""d"" y linea ""h"". Zona de facultad.";100;Visto
argenprop;recoleta;Departamento;Monoambiente en Alquiler - Amenities - Rodriguez Peña 1700 - Recoleta.;750000;150000;Rodriguez Peña 1700, Piso 2;35;;;1;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--19010448;10;"Monoambiente en piso 2 al frente. Luminoso. Baño completo. Aa frio/calor. Cocina eléctrica y conexión para lavarropas. Amenities . Gym ,laundry,totem. Ubicacion; a pocas cuadras de plaza francia. A 2 cuadras de av. Alvear. My buen acceso a salidas a prinicipales puntos de la ciudad. Requisitos : 2 meses de deposito si el departamento esta amoblado. 1 mes de deposito si el departamento no tiene muebles. 1 mes de adelanto garantía: seguro de caución . Certificados comerciales de todos los intervinientes en el contrato (inquilinos) isabel de marco propiedades. Opera con agentes matriculados en c.U.C.I.C.B.A. 4745.";100;Visto
argenprop;recoleta;Departamento;2 ambientes sin muebles en magnifica ubicacion;790000;150000;Azcuénaga 1100, Piso 8;42;2;1;1;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--19029361;;Muy buen departamento en recoleta, excelente ubicación. 2 ambientes muy luminoso. Living con salida a balcón, dormitorio con baño en suite hecho a nuevo, y placard. Cocina pequeña sin espacio para lavarropas. No se aceptan mascotas. Expensas $150.000.-;100;Visto
argenprop;recoleta;Departamento;Alquiler Monoambiente c/balcón a estrenar piso alto Recoleta;740000;150000;Rodriguez Peña 1000, Piso 9;35;;;1;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18897700;0;"Alquiler de departamento monoambiente con balcón vista abierta en piso alto, al frente a estrenar en recoleta. La ubicación es inmejorable, ideal para estudiantes o residentes gracias a su cercanía a universidades, y facultad de medicina. Detalle de la unidad: - baño completo con espejo con led - cocina con anafe eléctrico, bajo mesada y alacenas - se entrega con aire acondicionado instalado - placard - 35.5 m2 totales - balcón - laundry en piso 12. Requisitos: - mes adelantado - 1 mes de depósito - contrato 2 años - ajuste trimestral por ipc - garantía propietaria caba o seguro de caución (consultar por beneficios con garantina seguros de caución). Este moderno edificio de 13 pisos se encuentra en pleno barrio de recoleta, a pocos metros del cruce de la avenida callao y la avenida santa fe. Es una zona privilegiada debido a su vida activa, su cercanía al centro de la ciudad, su actividad comercial, su infraestructura educativa, su oferta gastronómica y de entretenimiento, y la gran cantidad de centros turísticos de interés. Cuenta con unidades monoambientes y estudios profesionales, con un diseño vanguardista y terminaciones de calidad. Servicios: cloacas depósito (meses): 1 impuestos a cargo de: inquilino agua a cargo de: inquilino inciso 8 del artículo 10 de la ley 2340 (texto consolidado según ley n° 5666). Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"", según art. 5 de la ley 5.859 de caba. En cumplimiento de la ley 5115, se informa que el inmueble no cuenta con accesos para personas de movilidad reducida, salvo en aquellos casos que en la descripción se especifique lo contrario. Fotografías no vinculantes ni contractuales. Matrícula cucicba 9489 - cmzc 647";51;Visto
argenprop;recoleta;Departamento;Departamento en alquiler en Recoleta de 3 ambientes piso alto con balcon aterrazado a mts de clinica Finochieto.;700000;238000;Av cordoba 2900, Piso 10;;3;2;1;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--18023892;34;Recoleta hermoso departamento de 3 ambientes al frente con balcon aterrazado. Cocina separada. Lavadero varios placares. Hermosa vista. Baño completo. Recien pintado. Impecable. .Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes.Consulte...Se entrega con los artefactos de iluminacion....;50;Visto
argenprop;recoleta;Departamento;Departamento en alquiler en Recoleta;450000;150000;Av Santa Fe 2300;28;;;1;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18286176;30;Se alquila monoambiente en recoleta. Comodo, en perfecto estado. Listo para ingresar edificio con pileta y seguridad 24 hs. Excelente ubicación y conectividad con todos los medios de transporte. Sobre la av santa fe. Ideal para estudiantes, consultorio, residencia. Requisitos: mes de adelanto mes de depósito seguro de caución: garantía ya, o;40;Visto
argenprop;recoleta;Departamento;Departamento - Barrio Norte;700000;130000;Laprida 1575 6° Piso;44;2;1;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18187805;35;Alquiler ubicado en una de las calles mas lindas de recoleta laprida al 1500. Depto. 2 ambientes con balcón al contra frente, linda luz natural. Dormitorio con vestidor, cocina, baño y pequeño ambiente escritorio. Para informes y visitas comunicarse al whatsapp gracias por contactarnos! Yacopino inmobiliarias matricula cucicba 5810 la unidad no es apta para personas con movilidad reducida yacopino inmobiliarias mas de 95 años de honestidad profesional;2;Visto
argenprop;recoleta;Departamento;MONOAMBIENTE DIVIDIDO ALQUILER APTO PROFESIONAL CON BALCON;550000;150000;Avda Pueyrredon 800, Piso 12;29;;;1;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18950030;40;Excelente monoambiente, apto profesional, puede ser destinada como vivienda o comercial, la unidad presenta al ingreso un amplio placard, 1 baño completo, cocina tipo kichinet, espacio dormitorio dividido con salida a balcon, excelentes vistas a la ciudad piso alto, ubicación inmejorable, cercanía facultad de medicina, avda, córdoba,, todo tipo de medios de transporte. Requisitos: contrato 24 meses. Ajustes x ipc, cada 3 meses 1 mes adelantado+ 1 mes deposito no mascotas. Ingresos comprobables , garantia propietaria caba, o seguro de caución. Servicios: cloacas, gas mel, 50 años concretando sueños nota importante/relevante: las descripciones, fotos, medidas del inmueble, precios, valores de expensas, impuestos y servicios son aproximados y meramente orientativos, y no obligan contractualmente a mel propiedades srl ni resultan vinculantes. Matriculados: julia mel matricula nº 52 maría eva parada matricula nº 251 raúl mel matricula nº 883;2;Visto
argenprop;recoleta;Departamento;MONOAMBIENTE - RECOLETA - EXCELENTE UBICACIÓN;590000;200000;RIOBAMBA 900, Piso 6;32;;;1;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18556769;50;Alquiler de departamento monoambiente en recoleta, capital federal ambiente único con amoblamiento bajo mesada, ventana hacia balcón con persiana de enrollar. Baño totalmente instalado con bañera departamento actualmente alquilado: se desocupa el 31/12/2025. Contrato: 2 años. Abona: luz, gas, expensas y aysa. Requisito: garante propietario familiar o recibos de sueldo de familiar directo. Incrementos: cuatrimestrales por indice de precios del consumidor (indec) valor inicial: $ 590.000;1;Visto
argenprop;recoleta;Departamento;Alquiler de Excelente Departamento Monoambiente de 35 m² Aya;800000;180000;Ayacuhco 1400;35;;;1;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18916517;4;Departamento en alquiler en recoleta, ideal para quienes buscan confort y funcionalidad. Ubicado en una zona estratégica, este departamento de 35 m² construidos (38 m² totales) ofrece un ambiente acogedor y bien distribuido. El interior cuenta con 1 dormitorio y 1 baño, un living comedor integrado que maximiza el espacio y la luminosidad gracias a su disposició contrafrente abierto. La cocina está equipada para satisfacer tus necesidades diarias, además dispone de conexión para lavarropas y aire acondicionado. El edifico cuenta con amenities laundry, zoom, parrilla, solarium y yacusi. Recoleta es una zona residencial y comercial que ofrece una amplia gama de servicios. Encontrarás supermercados, farmacias y bancos a pocos minutos. Además, la zona cuenta con excelentes opciones de transporte público y fácil acceso a las principales avenidas. Para tu tiempo libre, podrás disfrutar de parques, restaurantes y centros culturales.;1;Visto
argenprop;recoleta;Departamento;Departamento Monoambiente en Alquiler - Recoleta;750000;110000;Billinghurst al 2000;;;;1;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18925229;38;Escelente semipiso, monoambiente en recoleta en alquiler pisos de parquet balcon, luminoso semi equipado con lavarropas y lava vajillas termotanque individual split frio calor bano reciclado a nuevo cocina morelli electrica nueva alacenas y bajo mesada para guardar, placard impecable por estado y ubicación posee una baulera camaras de seguridad, sin encargado expensas $ 110.000 agip $ 24.000 todas las operaciones inmobiliarias son objeto de intermediación y conclusion por parte del corredor publico inmobiliario colegiado a cargo de la publicación. Maria laura colonna cp 7667.;1;Visto
argenprop;recoleta;Departamento;Departamento - Alquiler - Argentina, Capital Federal - Larrea 910;750000;225000;Larrea 900, Piso 1;70;3;2;;https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--18955471;40;Alquiler de departamento 3 ambientes en recoleta, capital federal departamento en alquiler en recoleta, al frente. Balcón y patio superficie total de 80.00 metros cuadrados, son 3 ambientes con baño y toilette. Bajas expensas. Apto profesional. Precio de alquiler: $750000. Aviso legal: las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda. Ley 5115: el inmueble es accesible para personas con movilidad reducida. Ley 5859 art.4: para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Sabaj soluciones inmobiliarias . Leonardo i. Sabaj- corredor inmobiliario mat. 2537 cucicba.;1;Visto
